STATE,DISTRICT,TAHSIL,TOWN_VILL,WARD,EB,LEVEL,NAME,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,NON_WORK_P,NON_WORK_M,NON_WORK_F,SUB-DISTT
33,15,,0,0,0,TALUK,Musiri,Total,55637,221055,110763,110292,23774,12194,11580,43606,21633,21973,421,221,200,140066,80722,59344,80989,30041,50948,117828,67799,50029,105099,63417,41682,35897,21944,13953,36410,17167,19243,5496,2907,2589,27296,21399,5897,12729,4382,8347,1133,340,793,9295,2851,6444,530,109,421,1771,1082,689,103227,42964,60263,2.0
33,15,,0,0,0,TALUK,Musiri,Rural,43978,173278,86940,86338,18784,9671,9113,35829,17736,18093,373,196,177,105866,61950,43916,67412,24990,42422,97463,54216,43247,85956,50418,35538,34922,21299,13623,31387,14647,16740,3408,1814,1594,16239,12658,3581,11507,3798,7709,1106,329,777,8908,2716,6192,376,61,315,1117,692,425,75815,32724,43091,2.0
33,15,,0,0,0,TALUK,Musiri,Urban,11659,47777,23823,23954,4990,2523,2467,7777,3897,3880,48,25,23,34200,18772,15428,13577,5051,8526,20365,13583,6782,19143,12999,6144,975,645,330,5023,2520,2503,2088,1093,995,11057,8741,2316,1222,584,638,27,11,16,387,135,252,154,48,106,654,390,264,27412,10240,17172,2.0
33,15,,886100,0,0,VILLAGE,Pillapalayam,Rural,1173,4437,2257,2180,453,234,219,731,379,352,64,36,28,2702,1637,1065,1735,620,1115,2562,1430,1132,2308,1341,967,824,560,264,1132,490,642,41,13,28,311,278,33,254,89,165,3,1,2,232,76,156,9,3,6,10,9,1,1875,827,1048,2.0
33,15,,886200,0,0,VILLAGE,Karikali,Rural,804,3156,1625,1531,329,171,158,605,307,298,0,0,0,1988,1197,791,1168,428,740,1782,1025,757,1719,1015,704,407,306,101,824,309,515,182,130,52,306,270,36,63,10,53,8,0,8,42,6,36,9,0,9,4,4,0,1374,600,774,2.0
33,15,,886300,0,0,VILLAGE,Vadamalaipatti ,Rural,323,1314,680,634,160,89,71,103,52,51,0,0,0,814,479,335,500,201,299,793,437,356,781,431,350,402,216,186,245,99,146,1,0,1,133,116,17,12,6,6,2,1,1,6,2,4,0,0,0,4,3,1,521,243,278,2.0
33,15,,886400,0,0,VILLAGE,Kargudi,Rural,517,2076,1075,1001,238,134,104,346,169,177,0,0,0,1402,831,571,674,244,430,1014,625,389,900,538,362,389,230,159,328,161,167,1,1,0,182,146,36,114,87,27,11,8,3,88,66,22,0,0,0,15,13,2,1062,450,612,2.0
33,15,,886500,0,0,VILLAGE,Urakkarai,Rural,1066,4180,2112,2068,418,225,193,1492,741,751,0,0,0,2765,1584,1181,1415,528,887,2471,1339,1132,2175,1197,978,760,440,320,1022,420,602,10,7,3,383,330,53,296,142,154,106,55,51,179,81,98,2,1,1,9,5,4,1709,773,936,2.0
33,15,,886600,0,0,VILLAGE,Mahadevi,Rural,1210,4661,2321,2340,517,264,253,996,481,515,5,3,2,2833,1644,1189,1828,677,1151,3049,1591,1458,2646,1436,1210,1049,586,463,1121,436,685,15,12,3,461,402,59,403,155,248,4,1,3,344,116,228,4,1,3,51,37,14,1612,730,882,2.0
33,15,,886700,0,0,VILLAGE,Jambumadai,Rural,915,3442,1745,1697,363,194,169,606,312,294,0,0,0,2125,1256,869,1317,489,828,2150,1139,1011,1788,998,790,776,560,216,838,302,536,15,8,7,159,128,31,362,141,221,31,9,22,291,105,186,2,0,2,38,27,11,1292,606,686,2.0
